Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
cesi mt st aignan,76,76,70,20,0.28,https://www.portakabin.com/fr/etudes-de-cas/cesi/,0,0,0.00,0.06,96,"[66,100,42,42,80,42,9,0,0,0,0,0]",2023-06-14,"Local pack, Image pack, Sitelinks, Reviews, Image, People also ask, Indented, Related searches",navigational,Organic
vestiaires synonyme,39,39,70,25,0.00,https://www.portakabin.com/fr/nos-batiments/autres-utilisations/vestiaires/,0,0,0.00,0,646000,"[100,18,18,18,100,18,18,18,100,100,81,100]",2023-06-14,"Image pack, Featured snippet, People also ask, Indented, Related searches",informational,Organic
batiments scolaires,8,8,40,33,1.23,https://www.portakabin.com/fr/nos-batiments/etablissements-scolaires/,0,0,0.00,0.03,34100000,"[11,0,0,0,11,11,11,64,11,11,64,64]",2023-06-24,"Image pack, Sitelinks, Reviews, People also ask, Indented, Related searches, See results about",informational,Organic
algeco aménagé,57,57,480,24,0.76,https://www.portakabin.com/fr/,0,0,0.00,0.99,7470,"[44,54,66,66,66,81,81,44,100,100,100,66]",2023-06-14,"Image pack, Reviews, Image, People also ask, Indented, Related searches","informational, transactional",Organic
hôpital saint gregoire,47,47,50,36,0.00,https://www.portakabin.com/fr/etudes-de-cas/clinique-saint-gregoire/,0,0,0.00,0,232000,"[7,7,78,7,14,7,0,7,78,64,100,78]",2023-06-05,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches","commercial, navigational",Organic
duqueine massieux,57,57,140,27,0.00,https://www.portakabin.com/fr/etudes-de-cas/duqueine/,0,0,0.00,0,99,"[82,82,52,52,82,82,82,64,100,82,82,82]",2023-06-07,"Knowledge panel, Image pack, Sitelinks, Reviews, Related searches",navigational,Organic
centre hospitalier de longjumeau,47,47,140,22,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-de-longjumeau/,0,0,0.00,0,90600,"[80,100,100,100,66,52,52,52,80,33,42,33]",2023-06-06,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
université oxford,74,74,880,31,2.11,https://www.portakabin.com/fr/etudes-de-cas/universite-oxford/,0,0,0.00,0.02,0,"[67,55,55,76,67,67,76,55,67,55,67,55]",2023-06-20,"Carousel, Sitelinks, Reviews, Image, People also ask, Indented, Related searches",commercial,Organic
la reponse d,72,72,320,9,0.00,https://www.portakabin.com/fr/pourquoi-portakabin/nos-services/reponse-durgence/,0,0,0.00,0,154000000,"[81,66,54,35,100,100,100,100,100,14,43,100]",2023-06-15,"Image pack, Reviews, Video Carousel, Indented, Related searches","commercial, informational",Organic
centre hospitalier de lens,38,38,2400,33,0.00,https://www.portakabin.com/fr/etudes-de-cas/centre-hospitalier-de-lens/,0,0,0.00,0,1410000,"[100,82,82,100,100,100,100,82,100,44,55,34]",2023-06-21,"Knowledge panel, Image pack, Reviews, Image, FAQ, Indented, Related searches",informational,Organic
les salles de classe,67,67,50,19,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-scolaires/salles-de-classe/,0,0,0.00,0,19300000,"[3,3,3,3,18,18,3,3,18,3,15,5]",2023-06-05,"Image pack, Sitelinks, Reviews, People also ask, Indented, Related searches",informational,Organic
bloc sanitaire préfabriqué occasion,18,18,40,6,0.45,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/bloc-sanitaire-prefabrique/,0,0,0.00,0.41,83,"[27,18,27,63,100,18,18,18,18,18,18,45]",2023-06-24,"Image pack, Reviews, Image, Indented, Related searches","informational, transactional",Organic
acpimmo,7,7,110,32,1.18,https://www.portakabin.com/fr/etudes-de-cas/acp-immo/,0,0,0.00,0.09,97,"[81,81,100,100,0,0,9,0,0,0,0,0]",2023-06-09,"Knowledge panel, Image pack, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
a nous les marques,93,82,210,24,0.00,https://www.portakabin.com/fr/a-propos-de-nous/marques-deposees/,0,0,0.00,0,217000000,"[80,65,100,80,80,100,80,100,65,53,65,80]",2023-06-25,"Local pack, Image pack, Sitelinks, Reviews, Video Carousel, Find results on, Indented","commercial, navigational",Organic
qu est ce qu un batiment,44,44,170,46,0.00,https://www.portakabin.com/be-fr/pourquoi-modulaire/qu-est-ce-qu-un-batiment-modulaire/,0,0,0.00,0,33800000,"[65,65,65,42,53,65,65,80,42,80,65,100]",2023-05-30,"Instant answer, Knowledge panel, Reviews, People also ask, Indented, Related searches",informational,Organic
batiment occasion,30,30,50,19,0.44,https://www.portakabin.com/fr/faqs/achats-et-couts/comment-puis-acheter-un-batiment-modulaire-doccasion-/,0,0,0.00,0.93,28900000,"[18,27,18,18,18,18,100,100,100,100,27,18]",2023-06-24,"Sitelinks, Reviews, Image, Indented, Related searches",commercial,Organic
groupe demonchy,72,72,70,22,0.00,https://www.portakabin.com/fr/a-propos-de-nous/direction-et-gestion/,0,0,0.00,0,94,"[45,100,63,36,81,100,63,18,100,18,81,18]",2023-06-10,"Knowledge panel, Image pack, Sitelinks, Reviews, Video Carousel, Related searches",navigational,Organic
vestiaire collectifs,76,76,140,24,1.02,https://www.portakabin.com/fr/nos-batiments/toilettes-douches-et-vestiaires/vestiaires/,0,0,0.00,1,266000,"[0,0,1,0,0,0,24,2,100,0,0,0]",2023-06-08,"Image pack, Sitelinks, Reviews, Image, Ads top, People also ask, Indented, Related searches",navigational,Organic
bureaux d occasion,33,33,50,26,0.47,https://www.portakabin.com/fr/nos-batiments/bureaux-de-chantier/bureau-modulaire-occasion/,0,0,0.00,1,17500000,"[45,36,45,27,100,81,63,27,63,36,36,63]",2023-06-09,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
refectoir,51,51,480,31,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-scolaires/refectoire/,0,0,0.00,0,2550000,"[25,20,16,100,31,25,11,13,20,25,16,31]",2023-06-13,"Instant answer, Knowledge panel, Local pack, Reviews, People also ask, Find results on, Related searches",commercial,Organic
boulanger le hub,72,72,140,26,0.00,https://www.portakabin.com/fr/etudes-de-cas/boulanger/,0,0,0.00,0,98,"[100,80,66,42,66,52,52,52,80,52,52,66]",2023-06-03,"Knowledge panel, Sitelinks, Reviews, Related searches","navigational, transactional",Organic
łoo,68,68,70,36,0.00,https://www.portakabin.com/fr/a-propos-de-nous/marques-deposees/portaloo-ou-porta-loo/,0,0,0.00,0,196000000,"[0,0,0,100,64,78,78,78,50,14,14,78]",2023-06-09,"Knowledge panel, Image pack, Sitelinks, Reviews, Video Carousel, Indented, Related searches",informational,Organic
est incluse,59,59,110,26,0.00,https://www.portakabin.com/lu-fr/faqs/acquisition-et-couts/la-maintenance-est-elle-incluse/,0,0,0.00,0,28700000,"[42,66,52,23,33,42,33,52,33,52,100,52]",2023-06-01,"Image pack, Reviews, People also ask, Indented, Related searches",informational,Organic
des delais,30,30,110,24,0.00,https://www.portakabin.com/lu-fr/pourquoi-portakabin/respect-des-delais-et-du-budget/,0,0,0.00,0,23900000,"[64,82,64,52,82,82,64,52,64,64,64,82]",2023-06-06,"Image pack, People also ask, Related searches",informational,Organic
hôpital saint grégoire rennes,33,33,210,34,0.00,https://www.portakabin.com/fr/etudes-de-cas/clinique-saint-gregoire/,0,0,0.00,0,100,"[66,80,80,66,100,100,100,100,100,66,80,100]",2023-06-04,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches","commercial, navigational",Organic
le nouveaux president de la france,89,89,170,36,0.00,https://www.portakabin.com/fr/actualites-et-evenements/actualites/portakabin-france-nomme-un-nouveau-president/,0,0,0.00,0,154000000,"[100,0,1,1,1,1,1,1,1,1,0,1]",2023-05-28,"Image pack, People also ask, Indented, Related searches",commercial,Organic
ucb belgique,51,51,90,19,0.00,https://www.portakabin.com/be-fr/etudes-de-cas/ucb/,0,0,0.00,0,994000,"[33,23,42,42,66,52,42,42,80,42,52,42]",2023-06-03,"Knowledge panel, Local pack, Sitelinks, Image, Indented, Related searches","commercial, navigational",Organic
centre anti douleur haut de france,100,100,70,25,0.00,https://www.portakabin.com/fr/etudes-de-cas/centre-hospitalier-de-lens/,0,0,0.00,0.05,3200000,"[36,36,63,45,100,100,100,36,63,45,18,36]",2023-06-18,"Featured snippet, Image, People also ask, Related searches",commercial,Organic
cyrille petit,24,24,320,19,0.00,https://www.portakabin.com/fr/actualites-et-evenements/actualites/portakabin-france-nomme-un-nouveau-president/,0,0,0.00,0,5100000,"[25,13,20,13,20,20,1,13,13,11,20,16]",2023-06-22,"Image pack, Reviews, Image, Video Carousel, Twitter carousel, Indented, Related searches",informational,Organic
echo dialyse vannes,65,65,50,24,0.00,https://www.portakabin.com/fr/etudes-de-cas/association-echo-centre-de-dialyse/,0,0,0.00,0,66,"[100,18,27,36,45,36,18,27,63,45,36,27]",2023-06-12,"Knowledge panel, Image pack, Reviews, Indented, Related searches",navigational,Organic
cliniques saint grégoire,15,15,480,29,0.00,https://www.portakabin.com/fr/etudes-de-cas/clinique-saint-gregoire/,0,0,0.00,0,1410000,"[81,81,54,44,81,100,81,54,100,54,81,54]",2023-06-23,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Related searches","commercial, navigational",Organic
hôpital de longjumeau rdv,39,39,110,25,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-de-longjumeau/,0,0,0.00,0,53,"[9,52,52,52,52,52,52,42,66,80,80,80]",2023-06-20,"Local pack, Reviews, Featured snippet, Find results on, Indented, Related searches",commercial,Organic
bureau préfabriqué prix,17,17,40,14,1.40,https://www.portakabin.com/fr/nos-batiments/bureaux-de-chantier/bureau-modulaire-occasion/,0,0,0.00,1,284000,"[14,35,35,14,21,28,35,21,28,28,50,21]",2023-06-09,"Sitelinks, Reviews, Featured snippet, Image, Ads top, Ads bottom, Indented, Related searches",navigational,Organic
mairie d'audruicq,28,28,140,23,0.00,https://www.portakabin.com/fr/etudes-de-cas/ville-daudruicq/,0,0,0.00,0,86,"[0,0,0,0,100,65,53,65,65,53,81,53]",2023-06-05,"Knowledge panel, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
boulanger hub,95,95,90,32,0.00,https://www.portakabin.com/fr/etudes-de-cas/boulanger/,0,0,0.00,0.9,2120000,"[15,23,18,11,8,15,15,15,18,18,11,18]",2023-06-01,"Knowledge panel, Image pack, Reviews, Image, Related searches","navigational, transactional",Organic
hopital de salon,84,84,480,31,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-de-sante/clinique/salons-dattente/,0,0,0.00,0,4770000,"[66,66,100,44,66,66,54,54,66,100,100,54]",2023-06-12,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
réfectoire entreprise,66,66,110,15,1.74,https://www.portakabin.com/fr/nos-batiments/etablissements-de-sante/non-clinique/refectoires/,0,0,0.00,0.02,294000,"[78,78,78,78,64,78,78,64,100,64,78,64]",2023-06-15,"Image pack, Reviews, People also ask, Related searches",informational,Organic
cookies strasbourg,67,67,140,22,0.00,https://www.portakabin.com/fr/nos-agences/agence-de-strasbourg/,0,0,0.00,0.02,138000000,"[42,34,34,53,42,53,53,34,53,65,65,100]",2023-06-06,"Local pack, Reviews, Image, Find results on, Related searches",commercial,Organic
creche 123 soleil,50,50,390,13,0.70,https://www.portakabin.com/fr/etudes-de-cas/creche-1-2-3-soleil/,0,0,0.00,0.02,1080000,"[54,54,66,54,100,81,66,44,81,66,54,44]",2023-06-17,"Local pack, Reviews, Video Carousel, Find results on, Indented, Related searches",commercial,Organic
alta porte,40,40,40,13,0.00,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/batiments-assemblables/alta/,0,0,0.00,0.28,92400000,"[14,14,14,14,14,21,14,14,78,78,64,14]",2023-06-21,"Knowledge panel, Image pack, Sitelinks, Image, Indented, Related searches",navigational,Organic
ville de rillieux la pape,80,80,110,25,0.00,https://www.portakabin.com/fr/etudes-de-cas/ville-de-rillieux-la-pape/,0,0,0.00,0,3540000,"[82,82,64,52,82,82,52,52,52,64,64,41]",2023-06-21,"Image pack, Sitelinks, Reviews, Image, People also ask, Indented, Related searches",navigational,Organic
modulaire synonyme,69,69,140,29,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-scolaires/locaux-techniques/,0,0,0.00,0,331000,"[64,82,82,82,82,100,100,82,52,52,82,52]",2023-06-18,"Knowledge panel, Reviews, Featured snippet, People also ask, Indented, Related searches",informational,Organic
un update,16,16,170,42,0.00,https://www.portakabin.com/lu-fr/actualites-et-evenements/actualites/un-update-de-notre-ceo2/,0,0,0.00,0,2600000000,"[100,100,100,80,100,100,66,66,100,80,80,80]",2023-06-23,"Image pack, Sitelinks, Featured snippet, Indented, Related searches",informational,Organic
les studios fitness,33,33,40,31,0.00,https://www.portakabin.com/fr/nos-batiments/autres-utilisations/salles-de-fitness-et-studio-de-danse/,0,0,0.00,0,155000000,"[0,27,18,18,18,18,100,100,18,100,18,18]",2023-06-01,"Knowledge panel, Image pack, Reviews, Image, FAQ, Indented, Related searches","navigational, transactional",Organic
centre hospitalier saint grégoire,73,73,210,28,0.00,https://www.portakabin.com/fr/etudes-de-cas/clinique-saint-gregoire/,0,0,0.00,0,380000,"[53,65,65,53,65,53,65,65,100,53,53,53]",2023-06-06,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches","commercial, navigational",Organic
batiments imposants,22,22,50,8,0.00,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/,0,0,0.00,0.01,12100,"[0,0,0,11,0,0,11,100,64,52,52,64]",2023-06-11,"Image pack, Reviews, Image, Indented, Related searches",commercial,Organic
plan hôpital de lens,69,69,90,18,0.00,https://www.portakabin.com/fr/etudes-de-cas/centre-hospitalier-de-lens/,0,0,0.00,0,1510000,"[0,0,0,0,66,66,52,42,100,66,80,80]",2023-06-06,"Local pack, Image pack, Reviews, Image, Indented, Related searches",informational,Organic
air liquide uk,23,23,40,54,0.00,https://www.portakabin.com/gb-en/case-studies/air-liquide-uk/,0,0,0.00,0,7800000,"[100,11,17,17,23,23,23,11,29,23,23,17]",2023-06-02,"Knowledge panel, Local pack, Sitelinks, Reviews, Image, People also ask, Indented, Related searches",navigational,Organic
modular construction,63,63,70,64,1.44,https://www.portakabin.com/gb-en/why-modular/what-is-modular-building/,0,0,0.00,0.24,128000000,"[36,9,18,45,81,81,81,63,81,81,100,100]",2023-06-07,"Knowledge panel, Sitelinks, Image, Related searches",informational,Organic
mairie villepreux,33,33,720,31,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-villepreux/,0,0,0.00,0,190000,"[81,100,81,67,100,67,67,67,81,67,81,67]",2023-06-20,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
aux bureaux,77,77,320,19,0.00,https://www.portakabin.com/fr/nos-batiments/bureaux-de-chantier/,0,0,0.00,0,136000000,"[81,66,66,66,66,66,66,100,81,54,54,54]",2023-06-17,"Local pack, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",informational,Organic
lu usine,32,32,90,43,0.00,https://www.portakabin.com/lu-fr/faqs/pourquoi-modulaire/puis-je-placer-des-batiments-dans-notre-usine-ou-entrepot/,0,0,0.00,0,6820000,"[78,78,64,78,78,78,64,78,100,78,64,28]",2023-06-02,"Local pack, Image pack, Sitelinks, Reviews, People also ask, Find results on, Indented, Related searches",commercial,Organic
institut jean godinot,22,22,260,22,0.00,https://www.portakabin.com/fr/etudes-de-cas/institut-jean-godinot/,0,0,0.00,0,100,"[66,54,54,66,54,54,54,43,54,43,43,43]",2023-06-11,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, FAQ, Indented, Related searches",navigational,Organic
refectoire,94,94,1900,41,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-scolaires/refectoire/,0,0,0.00,0,182000,"[66,36,44,66,66,80,36,36,52,66,52,20]",2023-06-22,"Instant answer, Local pack, Reviews, People also ask, Find results on, Indented, Related searches, See results about",commercial,Organic
porta,66,66,2900,38,0.57,https://www.portakabin.com/fr/a-propos-de-nous/marques-deposees/portaloo-ou-porta-loo/,0,0,0.00,0.22,1660000000,"[100,65,81,81,81,81,81,65,81,54,65,43]",2023-06-24,"Image pack, Sitelinks, Reviews, Image, Indented, Address pack, Related searches, See results about",informational,Organic
pesmeker,99,99,50,31,0.22,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/batiments-autonomes/pacemaker/,0,0,0.00,0.01,63600000,"[29,11,11,23,82,17,11,23,29,100,52,11]",2023-06-10,"Knowledge panel, Featured snippet, Image, People also ask, Indented, Related searches",informational,Organic
vision et,41,41,210,25,0.91,https://www.portakabin.com/fr/a-propos-de-nous/notre-mission-notre-vision-et-nos-valeurs/,0,0,0.00,1,1320000000,"[0,0,0,0,100,0,0,0,0,0,0,0]",2023-06-13,"Local pack, Image pack, Sitelinks, Reviews, People also ask, Find results on, Related searches",informational,Organic
paris hopital,87,87,590,67,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-americain-de-paris/,0,0,0.00,0.03,22100000,"[48,59,59,48,59,72,88,72,100,72,39,32]",2023-06-12,"Local pack, Sitelinks, Reviews, Image, People also ask, Find results on, Related searches","commercial, navigational",Organic
moelan sur mer mairie,36,36,90,23,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-moelan-sur-mer/,0,0,0.00,0,87,"[52,52,9,52,9,52,52,42,42,42,52,66]",2023-05-29,"Local pack, Sitelinks, Reviews, Find results on, Indented, Related searches","commercial, navigational",Organic
groupe happychic,39,39,40,21,0.00,https://www.portakabin.com/fr/etudes-de-cas/happychic/,0,0,0.00,0,22900,"[27,18,18,18,63,100,18,45,27,36,18,18]",2023-06-12,"Knowledge panel, Image pack, Sitelinks, Reviews, Indented, Related searches",informational,Organic
1 route de vendeville,42,42,70,15,0.00,https://www.portakabin.com/fr/nos-agences/agence-de-lille/,0,0,0.00,0.01,145000,"[0,0,0,78,78,78,78,78,100,14,14,14]",2023-06-09,"Image pack, Reviews, Indented, Address pack, Related searches",informational,Organic
espaces restreints,8,8,40,9,0.00,https://www.portakabin.com/fr/faqs/pourquoi-modulaire/nous-navons-pas-beaucoup-despace-sur-notre-site.-pouvez-vous-integrer-un-batiment-dans-un-espace-restreint-ou-sur-un-site-dont-lacces-est-limite-/,0,0,0.00,0,12600000,"[18,18,18,18,100,100,100,18,18,18,18,18]",2023-06-12,"Image pack, Sitelinks, Reviews, Video Carousel, People also ask, Indented, Related searches",informational,Organic
algeco bureau,82,82,390,18,1.92,https://www.portakabin.com/fr/,0,0,0.00,1,90100,"[66,66,66,54,81,81,66,66,100,81,100,81]",2023-06-17,"Image pack, Reviews, Image, People also ask, Related searches","informational, transactional",Organic
douche préfabriquée,23,23,50,7,1.02,https://www.portakabin.com/fr/nos-batiments/toilettes-douches-et-vestiaires/douches/,0,0,0.00,1,76600,"[45,63,36,36,45,18,27,18,100,27,100,100]",2023-06-14,"Sitelinks, Reviews, Image, Indented, Related searches",commercial,Organic
